DL12CM7933,0.142857142857143,0,0,0,0,0,0
DL1RT479,0,0,0,0,0,0,0
DL1CV2696,0.02510460251046,0.219512195121951,0.180327868852459,0.1,0.277777777777778,0,0
UP27P0007,0.043956043956044,0,0.2,0,0.222222222222222,0,0
DL3SBC2842,0.080745341614907,0.2,0.384615384615385,0.392857142857143,0.482758620689655,0,1
GJ2CE2796,0,0,0,0,0,0,0
DL3CBL5413,0.034090909090909,0.129032258064516,0.121951219512195,0,0.066666666666667,0.071428571428572,3
DL12SE3389,0.1875,0,0,0,0,0,0
RJ14CH2051,0,0,0,0,0,0,0
DL4CAM8406,0,0,0,0,0,0,0
DL3SCG6251,0,0,0,0,0,0,0
HR51BM8487,0,0,0,0,0,0,0
DL9CAU3226,0.038205980066445,0.104477611940299,0.152777777777778,0.092592592592593,0.112903225806452,0.145833333333333,0.318181818181818
DL3SDX8953,0.050675675675676,0.26,0.132075471698113,0.111111111111111,0.111111111111111,0.2,4
DL2CAU4536,0.4,0,0,0,0,0,0
DL9CM1694,0.01010101010101,0,0,0,0,0,0
DL8SB04015,0,0,0,0,0,0,0
DL3CCE7957,0.060546875,0.064516129032258,0.265625,0.163636363636364,0.157894736842105,0,60
DL12CH1271,0.062130177514793,0,0,0,0,0.140625,22
DL3SR9040,0.05607476635514,0.210526315789474,0.125,0.428571428571429,0.3,0.333333333333333,0.5
CH01AT9960,0.071428571428572,0,0,0,0,0,0
DL12CL5877,0.040059347181009,0.225,0.169014084507042,0.109756097560976,0.078125,0.111111111111111,0.166666666666667
DL1LR9095,0.090909090909091,0,0,0,0,0,0
DL1RTA434,0,0,0,0,0,0,0
DL9SBG3705,0.2,0,0,0,0,0,0
DL12CL0350,0,0,0,0,0,0,0
DL9CAU7713,0.5,0,0,0,0,0,0
DL1RT9509,0,0,0,0,0,0,0
DL3SDX8957,0.125,0.230769230769231,0.25,0.5,0,0.333333333333333,0.8
HR26AU4377,0,0,0,0,0,0,0
DL8CAC9083,0,0,0,0,0,0,0
DL3CAQ9773,0.113839285714286,0.25,0.122448979591837,0.125,0.228915662650602,0.116279069767442,11
DL12CL8462,0.233644859813084,0.181818181818182,0.5,0,0.5,0.333333333333333,0
DL1CN2506,0,0,0,0,0,0,5
DL1CX2676,0.077922077922078,0.258064516129032,0.146341463414634,0.166666666666667,0.113207547169811,0.086956521739131,0.133333333333333
DL8CAN3510,0.067857142857143,0.310344827586207,0.25,0.206896551724138,0.184210526315789,0.121212121212121,0.4
UP14CX1114,0,0,0,0,0,0,0
DL12CH0816,0.024263431542461,0.150537634408602,0.13265306122449,0.235294117647059,0.096153846153846,0.104166666666667,0.178571428571429
DL8CAU2653,0.001742160278746,0.075,0.08,0.042857142857143,0.009708737864078,0.015625,41
HR55Y4611,0,0,0,0,0,0,0
DL3SCK0802,0,0,0,0,0,0,0
DL3SDX5999,0,0,0,0,0,0,0
DL5CM2491,0.24,0,0,0,0,0,0
DL3CCN1476,0.042944785276074,0.275,0.11864406779661,0.205128205128205,0.090909090909091,0.136363636363636,12
DL1ZA8931,0,0,0,0,0,0,0
DL1ZA6645,0,0,0,0,0,0,0
DL1CP1392,0.065909090909091,0.322033898305085,0.239130434782609,0.205128205128205,0.279411764705882,0.28,0.333333333333333
HR55AC6312,0,0,0,0,0,0,0
DL9CR7263,0,0,0,0,0,0,0
DL3CBB2316,0.039393939393939,0.111111111111111,0.138888888888889,0.088235294117647,0.142857142857143,0.151515151515152,0.333333333333333
DL1RTB6504,0.066666666666667,0,0,0,0,0,0
HR36AD0244,0.048780487804878,0,0,0,0,0,3
DL12CC7504,0.014675052410902,0.135593220338983,0.06,0.058823529411765,0.133333333333333,0.212765957446808,0.25
DL6CP0995,0.081967213114754,0.176470588235294,0.137931034482759,0.12,0.117647058823529,0.214285714285714,1
DL8SBQ4015,0.071428571428572,1,0.25,0,0,0,0
DL609995,0,0,0,0,0,0,0
AP29AR3373,0.002808988764045,0.092307692307692,0.065217391304348,0.066666666666667,0.046153846153846,0.03125,0
FH02C0261,0,0,0,0,0,0,0
HR69BT9970,0,0,0,0,0,0,0
DL1RTB6399,0,0,0,0,0,0,0
DL1CS8815,0.053763440860215,0.102564102564103,0.12,0.058823529411765,0.058823529411765,0.5,0.125
DL6SDS7020,0.1,0,0,0,0,0,0
DL12CG9286,0.003603603603604,0,0,0.048387096774194,0.057142857142857,0.081081081081081,0.1875
DL46CL350,0,0,0,0,0,0,0
DL1RTB5737,0,0,0,0,0,0,0
UP65CE8411,0,0,0,0,0,0,0
HR26MA4461,0,0,0,0,0,0,0
DL6CN2452,0.111111111111111,0,0,0,0,0,0
DL3SDD0993,0.285714285714286,0,0,0,0,0,0
DL3SCF4421,0,0,0,0,0,0,0
DL12CG8195,0.018918918918919,0.17741935483871,0.078947368421053,0.115384615384615,0.102564102564103,0.129032258064516,0.125
DL3SAA8269,0,0,0,0,0,0,0
DL5SAS0413,0.041666666666667,0,0,0,0,0,0
DL10CK0335,0.157434402332362,0.208333333333333,0.109375,0.025641025641026,0.061855670103093,0.073170731707317,6
DL9CAN7917,0.032846715328467,0.058823529411765,0.057692307692308,0.166666666666667,0.185185185185185,0.434782608695652,0.666666666666667
DL3CBR2683,0.366666666666667,0,0,0,0,0,0
DL1YE3941,0.142857142857143,0,0,0,0,0,2
DL4CNE6557,0,0,0,0,0,0,0
DL13C5234,0.25,0,0,0,0,0,1
DL2CAT1080,0,0,0,0,0,0,0
DL65AD2766,0,0,0,0,0,0,0
DL3CBA9716,0.066496163682865,0.104166666666667,0.083333333333333,0.172413793103448,0.08411214953271,0.101449275362319,0.179487179487179
DL1RTB7315,0,0,0,0,0,0,0
DL11CA5702,0.01699716713881,0.019230769230769,0.044444444444445,0.1,0.05,0.065217391304348,0.1
DL4CAX1925,0.075,0,0,0,0,0,9
DL8SAP2285,0,0,0,0,0,0,2
DL1RTB7068,0,0,0,0,0,0,0
DL9CU9744,0.075062552126772,0.23728813559322,0.144508670520231,0.278350515463918,0.153846153846154,0.176470588235294,0.276923076923077
DL3CBW2207,0.126929674099485,0.198529411764706,0.10828025477707,0.058823529411765,0,0,0
DL4CAN9750,0.038560411311054,0.264705882352941,0.25,0.272727272727273,0.346938775510204,0.26530612244898,0.481481481481482
DL6SDD465,0,0,0,0,0,0,0
DL1RL2961,0,0,0,0,0,0,9
HR64A4359,0,0,0,0,0,0,0
HR26CE0582,0.011363636363636,0.083333333333333,0.178571428571429,0.1,0,0.333333333333333,11
UP14BS7000,0,0,0,0,0,0,0
HR35F5444,0.166666666666667,0,0,0,0,0,0
DL17E5971,0,0,0,0,0,0,0
DL12CL1361,0.1,0,0,0,0,0,0
DL36DD2615,0.333333333333333,0,0,0,0,0,0
DL12CG7770,0,0,0,0,0,0,0
DL1J2604,0,0,0,0,0,0,0
DL1N7106,0,0,0,0,0,0,1
DL3SDT6233,0,0,0,0,0,0,0
DL35D380,0,0,0,0,0,0,0
HR26BZ8266,0,0,0,0,0,0,4
TN19D7768,0.041353383458647,0.137931034482759,0.119047619047619,0.28,0.09375,0.105263157894737,0.117647058823529
DL3SDZ8636,0,0.25,0.083333333333333,0,0.066666666666667,0,0
DL3SCN174,0,0,0,0,0,0,0
DL2CAR0261,0.444444444444444,0,0,0,0,0,0
DL8CAP9653,0,0,0,0,0,0,0
DL7CL3472,0.042553191489362,0.024691358024691,0.333333333333333,0,0.121212121212121,0.033333333333333,0.055555555555556
DL2CAL7499,0.017241379310345,0,0.083333333333333,0.107142857142857,0.115384615384615,0.133333333333333,19
DL9CF8864,0.023771790808241,0.053333333333333,0.095238095238095,0.019230769230769,0.027777777777778,0.046875,57
DL1DD5697,0,0,0,0,0,0,0
DL12CJ9024,0.092783505154639,0.27027027027027,0.4,0.402985074626866,0.574074074074074,0.489795918367347,1
DL3SCD4235,0.033898305084746,0.083333333333333,0.133333333333333,0.2,0,0,1
DL1YE0220,0,0,0,0,0,0,0
DL1RG9292,0,0,0,0,0,0,0
DL1RV4313,0,0,0,0,0,0,0
DL12S397,0,0,0,0,0,0,0
DL1LY6578,0,0,0,0,0,0,0
DL3CAW1986,0.066666666666667,0,0,0,0,0,0
DL3SCD0615,0.111111111111111,0.5,0,0.333333333333333,0,0,1
UP93AW0100,0.666666666666667,0,0,0,0,0,0
DL3CBE5410,0.04,0,0,0,0,0,0
HR79A8561,0,0,0,0,0,0,0
DL12CK0850,0.07168458781362,0.377551020408163,0.405405405405405,0.444444444444444,0.352112676056338,0.232142857142857,0.342105263157895
UP9LF9395,0.5,0,0,0,0,0,0
DL3CCK6788,0.011194029850746,0.03125,0.129032258064516,0.058823529411765,0.121212121212121,0,8
DL12CJ7966,0.033149171270718,0.038461538461539,0,0,0.04,0,0
DL7ZR53D5,0,0,0,0,0,0,0
DL6SAC3374,0.037037037037037,0,0,0,0,0,0
DL6AU3256,0,0,0,0,0,0,1
DL12CL3005,0.02089552238806,0.046511627906977,0.018518518518519,0,0.086956521739131,0.060606060606061,0.125
UP16BB9320,0,0,0,0,0,0,0
HR26CB6791,0.25,0,0,0,0,0,0
DL4CAS9993,0.015625,0.111111111111111,0.071428571428572,0.03448275862069,0.065217391304348,0.121212121212121,0.121212121212121
DL3SDV6790,0,0,0,0,0,0,0
DL3CBZ9407,0.25,0,0,0,0,0,1
HR55AA0330,0,0,0,0,0,0,0
DL2CAW2888,0,0,0,0,0,0,0
DL9CN5027,0.018947368421053,0.044117647058824,0.104477611940299,0.115384615384615,0,0,18
DL1Z6598,0.333333333333333,0,0,0,0,0,0
DL1RTA1097,0,0,0,0,0,0,0
DL1PB6383,0.148648648648649,0,0,0,0,0,0
DL9CM8442,0.006920415224914,0.037037037037037,0,0.026315789473684,0.042553191489362,0.138888888888889,9
DL1RS3989,0,0,0,0,0,0,1
DL1RT6889,0.333333333333333,0,0,0,0,0,0
DL9CM3854,0.035196687370601,0.255555555555556,0.119047619047619,0.225,0.076923076923077,0.232558139534884,0.333333333333333
HR65Y3811,0,0,0,0,0,0,0
DL1RH0462,0,0,0,0,0,0,0
UP14FT3193,0,0,0,0,0,0,0
DL12CK5947,0,0,0,0,0,0,0
DL9CN1139,0.4,0,0,0,0,0,0
DL1ZB3996,0,0,0,0,0,0,0
UP16S3266,0.007722007722008,0.24,0.190476190476191,0.181818181818182,0.04,0.222222222222222,0.307692307692308
DL1R0124,0,0,0,0,0,0,0
DL2CAN2493,0.333333333333333,0,0,0,0,0,0
DL3CCA1490,0,0,0,0.038461538461539,0.017241379310345,0.04,11
DL4CAD9324,0.014705882352941,0.047619047619048,0.101449275362319,0.121951219512195,0.063492063492064,0.043478260869565,0.036363636363636
DL1RV1436,0.230769230769231,0,0,0,0,0,0
DL9CU5861,0.02962962962963,0.142857142857143,0.068965517241379,0.142857142857143,0.038461538461539,0.071428571428572,0.125
UP32DC9669,0.074418604651163,0.195652173913043,0.153846153846154,0.241379310344828,0.279069767441861,0.178571428571429,0.212765957446808
DL3CBQ0844,0.08779443254818,0.040816326530612,0.071428571428572,0.108695652173913,0.137931034482759,0.212765957446808,0.238095238095238
DL1RT9366,0,0,0,0,0,0,0
DL3CCB3617,0.034883720930233,0.161290322580645,0.13953488372093,0,0.266666666666667,0.222222222222222,1
RJ02TA2146,0,0,0,0,0,0,0
DL1RM6562,0,0,0,0,0,0,0
DL12CG5010,0.02,0.066666666666667,0.028571428571429,0.214285714285714,0.2,0,0
DL9CAM8653,0.038990825688073,0.078125,0.068181818181818,0.041666666666667,0.098039215686275,0.127659574468085,0.171428571428571
DL1RQ4D31,0,0,0,0,0,0,0
DL10CH0912,0.114583333333333,0.210526315789474,0.25,0,0,0,0
DL3CBA838,0.044444444444445,0,0,0,0,0,0
HR39D6435,0,0,0,0,0,0,0
DL5CK3777,0.006756756756757,0.035714285714286,0.047619047619048,0.090909090909091,0.021276595744681,0,24
DL1RN9393,0,0,0,0,0,0,0
DL12CM1872,0.055944055944056,0.25,0.411764705882353,0.066666666666667,0.272727272727273,0.066666666666667,0.038461538461539
DL8CAC2922,0,0,0,0,0,0,0
DL1RN1520,0,0,0,0,0,0,0
DL3CF9816,0.01953125,0.035714285714286,0.043478260869565,0.03448275862069,0.071428571428572,0,20
DL3CAQ7770,0.02948402948403,0.17741935483871,0.088888888888889,0.161290322580645,0.155555555555556,0.1875,0.230769230769231
DL1R0976,0,0,0,0,0,0,0
DL12CL4879,0.138888888888889,0.372093023255814,0.172413793103448,0.428571428571429,0.25,0.3,1.2
DL12CL8205,0.02504816955684,0.23,0.217391304347826,0.142857142857143,0.2,0.155555555555556,0.212121212121212
DL3CBZ7883,0.024390243902439,0.108108108108108,0.027027027027027,0,0.117647058823529,0.212121212121212,0.259259259259259
DL3CBP8045,0.32967032967033,0,0,0,0,0,0
DL1RTB0708,0,0,0,0,0,0,0
DL12CJ7305,0.050359712230216,0,0.055555555555556,0.214285714285714,0.074074074074074,0,0
HR26D6887,0,0,0,0,0,0,0
UP16ET4459,0,0,0,0,0,0,0
DL3CCH2067,0.029850746268657,0.176470588235294,0.25,0,0,0.148148148148148,0.307692307692308
DL12CL2062,0.103448275862069,0.25,0.333333333333333,0.142857142857143,0.227272727272727,0.25,0.444444444444444
DL1RT9306,0,0,0,0,0,0,0
DL1CY7479,0,0,0,0,0,0,0
DL1RTB5105,0.333333333333333,0,0,0,0,0,0
CH01AH6626,0,0,0,0,0,0,0
DL10CK2731,0,0,0,0,0,0,0
DL9CAC3119,0.030732860520095,0.104166666666667,0.128205128205128,0.352941176470588,0.127272727272727,0.188679245283019,0.227272727272727
V2G57,0,0,0,0,0,0,0
DL1YD4599,0,0,0,0,0,0,0
DL1ZB5758,0,0,0,0,0,0,1
DL3CBD3747,0,0,0,0,0,0,5
DL1CX4223,0,0,0,0,0,0,0
DL1ZB5195,0.045454545454546,0,0,0,0,0,0
DL12CM2240,0.096774193548387,0.2,0.210526315789474,0.172413793103448,0.175,0.137931034482759,0.5
DL6CR1358,0,0,0,0,0,0,0
DL9CAE4465,0.035031847133758,0.212121212121212,0.133333333333333,0.117647058823529,0.205882352941176,0.2,0
DL3CCL8779,0,0,0,0,0,0,0
DL12CL6551,0,0,0,0,0,0,0
DL1ZB0655,0,0,0,0,0,0,0
DL3CW9241,0.075268817204301,0.214285714285714,0.333333333333333,0.266666666666667,0.255813953488372,0.243243243243243,1.5
UP16ET2146,0,0,0,0,0,0,0
DL9CQS3302,0.191176470588235,0.266666666666667,0,0.142857142857143,0,0,2
DL4CAP994,0.125,0,0,0,0,0,0
HR26AZM,0.333333333333333,0,0,0,0,0,0
DL9CQ2581,0.055555555555556,0.142857142857143,0.259259259259259,0.181818181818182,0.142857142857143,0,2
DL1RTV0952,0,0,0,0,0,0,0
HR26DG8547,0.084942084942085,0.163265306122449,0.084507042253521,0.444444444444444,0,0.071428571428572,0.1
DL10CG2593,0.045634920634921,0.204819277108434,0.013513513513514,0.04,0.063829787234043,0.028571428571429,0.029411764705882
DL1RD1319,0,0,0,0,0,0,0
HR55Y3893,0,0,0,0,0,0,0
DL12CK7252,0.094871794871795,0.151515151515152,0.31578947368421,0.225,0.254901960784314,0.216216216216216,0.181818181818182
UP665J9050,0,0,0,0,0,0,0
DL3CBF7449,0,0,0,0,0,0,0
HR61C9571,0,0,0,0,0,0,0
DL12CH1025,0.028460543337646,0.216666666666667,0.158536585365854,0.066666666666667,0.089108910891089,0.171428571428571,0.260869565217391
DL1RNP7045,0,0,0,0,0,0,0
DL12CK0673,0.027638190954774,0.230769230769231,0.098039215686275,0.04,0.107142857142857,0.131578947368421,17
DL1RP7045,0,0,0,0,0,0,1
DL12CE5918,0.024390243902439,0.090909090909091,0.119047619047619,0.08974358974359,0.145833333333333,0.068965517241379,0.111111111111111
DL3CCN5490,0.016088060965284,0.14367816091954,0.07103825136612,0.07,0.117647058823529,0.084745762711864,0.114942528735632
DL3SCD3974,0.007751937984496,0,0,0,0.111111111111111,0,7
DL8CAQ8632,0.056451612903226,0.206896551724138,0.138888888888889,0.166666666666667,0.125,0.0625,0.0625
RJB7174,0,0,0,0,0,0,0
MH09SL2735,0.133333333333333,0,0,0,0,0,0
DL1RU6074,0,0,0,0,0,0,0
DL1CX6451,0.065934065934066,0.373333333333333,0.547169811320755,0.314814814814815,0.098360655737705,0.113636363636364,0.151515151515152
DL3RSG177,0,0,0,0,0,0,0
DL3CAH0915,0.070866141732284,0.5,0.052631578947369,0.071428571428572,0,0.066666666666667,5
PB02Z3217,0,0,0,0,0,0,0
DL3CCA5460,0.036144578313253,0.232558139534884,0.147540983606557,0.088235294117647,0,0.083333333333333,0.4
DL1RV0964,0,0,0,0,0,0,0
DL12C8101,0.105263157894737,0.272727272727273,0.060606060606061,0.071428571428572,0.25,0.307692307692308,0.727272727272727
DL3SCD852,0,0,0,0,0,0,0
ULS8441,0,0,0,0,0,0,0
DL8RW1502,0,0,0,0,0,0,0
DL3CBE3599,0,0,0,0,0,0,1
CH04L6775,0.285714285714286,0,0,0,0,0,0
DL12CJ3168,0.008064516129032,0.009433962264151,0,0.153846153846154,0,0,2
HR26CL1270,0.026178010471204,0.230769230769231,0.190476190476191,0.173913043478261,0.157894736842105,0.2,0.333333333333333
DL8CZ2528,0,0,0,0,0,0,0
DL1ZA8867,0,0,0,0,0,0,0
DL1AL6323,0,0,0,0,0,0,0
DL1ZA4868,0,0,0,0,0,0,0
DL4CS9834,0.24390243902439,0,0,0,0,0,0
DL12CE8234,0.020408163265306,0.272727272727273,0.25,0.259259259259259,0.296296296296296,0.058823529411765,11
RJ20CE4351,0,0,0,0,0,0,0
DL1RT6888,0,0,0,0,0,0,1
DL2FL0200,0,0,0,0,0,0,0
DL12CC0598,0.03125,0.090909090909091,0.071428571428572,0.090909090909091,0.035714285714286,0,0
HR01D35851,0,0,0,0,0,0,0
DL12CC8414,0,0,0,0,0,0,0
DL12CL9643,0.017892644135189,0.043478260869565,0.075,0.031746031746032,0.031746031746032,0.064516129032258,0.102564102564103
DL12CM3345,0,0,0,0,0,0,0
DL7CP1213,0,0,0,0,0,0,0
DL4CAB2791,0,0,0,0,0,0,0
DL12CA0960,0,0,0,0,0,0,0
DL1ZA6603,0.066666666666667,0,0,0,0,0,0
HR26AU4076,0.078286558345643,0.116666666666667,0.236842105263158,0.175824175824176,0.197368421052632,0.170212765957447,0.533333333333333
DL3CBB4828,0.086261980830671,0.173913043478261,0.106666666666667,0.090909090909091,0.138888888888889,0,0
DL8CX5282,0.003533568904594,0,0.095238095238095,0,0,0.027777777777778,0.03448275862069
DL12CK9448,0.012861736334405,0.043478260869565,0.15625,0.060606060606061,0,0.054054054054054,0.1
DL5CL0159,0,0,0.066666666666667,0.25,0,0,1
DL3CP7054,0.065217391304348,0.307692307692308,0.166666666666667,0.243243243243243,0.227272727272727,0.285714285714286,0.777777777777778
DL3CBZ0767,0,0,0,0,0,0,0
DL1ZB2806,0,0,0,0,0,0,0
DL4CAL2955,0,0,0,0,0,0,0
DL1LV3574,0.166666666666667,0,0,0,0,0,0
DL1RT5613,0,0,0,0,0,0,0
DL8CAQ6038,0.070621468926554,0.214285714285714,0.27027027027027,0.45,0.2,0.25,0.3125
DL3CBU6439,0.416666666666667,0,0,0,0,0,0
HR26DG887,0,0,0,0,0,0,1
DL7CN0349,0,0,0,0,0,0,0
DL1CX9326,0.053521126760563,0.302325581395349,0.225806451612903,0.125,0.050847457627119,0.104166666666667,0.178571428571429
DL3CAP5488,0.029585798816568,0.117647058823529,0.071428571428572,0.173913043478261,0.171428571428571,0.181818181818182,0.181818181818182
DL1ZA9996,0,0,0,0,0,0,0
UP14AQ8717,0.015503875968992,0,0.05,0.076923076923077,0.24390243902439,0,0
DL9CU6410,0.046413502109705,0.048387096774194,0.081081081081081,0,0,0.125,3
DL14TC6031,0,0,0,0,0,0,0
DL1RTB1077,0,0,0,0,0,0,0
DL12CK7267,0.363636363636364,0,0,0,0,0,0
DL12CK7955,0.037523452157599,0.207792207792208,0.212765957446808,0.146341463414634,0.152173913043478,0.136363636363636,0.153846153846154
DL1RTC0685,0,0,0,0,0,0,2
DL6CM8332,0.018587360594796,0.03125,0.054054054054054,0.090909090909091,0.234042553191489,0.114285714285714,14
DL1RTB7214,0,0,0,0,0,0,0
DL3CBM5366,0.015873015873016,0.047619047619048,0.065040650406504,0.044444444444445,0.05607476635514,0.03921568627451,56
DL1RA6273,0,0,0,0,0,0,0
DL5CN9870,0.086614173228347,0.4,0.5625,0.384615384615385,0.416666666666667,0.230769230769231,7
HR55T4695,0,0,0,0,0,0,0
DL1YD5416,0,0,0,0,0,0,0
DL3E3719,0,0,0,0,0,0,0
DL1RTA6063,0,0,0,0,0,0,0
DL10CJ2198,0.041284403669725,0.123595505617978,0.230769230769231,0.111111111111111,0.115384615384615,0.166666666666667,0.235294117647059
DL1RU2254,0.022727272727273,0,0,0,0,0,0
DL10SV0221,0.03030303030303,0,0,0,0,0,2
DL1RJU3599,0,0,0,0,0,0,0
DL1RU3923,0,0,0,0,0,0,1
DL3CCL4749,0.02200488997555,0.258064516129032,0.26,0.258064516129032,0.173076923076923,0.372093023255814,0.290909090909091
DL1CT7339,0,0,0,0,0,0,0
DL4CAJ340,0,0,0,0,0,0,0
DL1R0519,0,0,0,0,0,0,0
DL8RS2910,0,0,0,0,0,0,0
DL13V0864,0,0,0,0,0,0,0
DL10CJ8263,0.032640949554896,0.144230769230769,0.256410256410256,0.3125,0.383333333333333,0.316326530612245,0.516666666666667
HR74A6028,0,0,0,0,0,0,0
DL2CAF5362,0.005244755244755,0.03125,0,0,0.012987012987013,0.009433962264151,0.027027027027027
DL7CL3113,0.018036072144289,0.076923076923077,0.111111111111111,0.066666666666667,0.075471698113208,0.181818181818182,0.162162162162162
DL1RU6302,0,0,0,0,0,0,0
DL1RQ2726,0,0,0,0,0,0,0
HR20S6252,0.043010752688172,0.066666666666667,0.071428571428572,0,0.1,0,4
DL12CM6854,0.067833698030635,0.075,0.055555555555556,0,0,0,0
DL5CH7166,0,0,0,0,0,0,0
HR466F1209,0,0,0,0,0,0,0
DL1RTB0403,0.142857142857143,0,0,0,0,0,0
DL12CH4098,0.00709219858156,0.092592592592593,0.020408163265306,0,0,0,32
UP15BM2868,0.011820330969267,0.040816326530612,0.021739130434783,0.055555555555556,0,0.023809523809524,0.03030303030303
DL2CAX3219,0,0,0,0,0,0,0
HR26Z5109,0.5,0,0,0,0,0,0
HR26DC1313,0,0,0,0,0,0,0
DL1ZB7553,0,0,0,0,0,0,0
V7G57,0,0,0,0,0,0,0
DL9SAJ0955,0.2,0,0,0,0,0,0
DL2CAX8772,0,0,0,0,0,0,0
DL9CW3794,0,0,0,0,0,0,0
DL4CNC6480,0,0,0,0,0,0,0
DL12SF6094,0,0,0,0,0,0,0
DL1RTA6123,0,0,0,0,0,0,0
DL12CG415,0,0,0,0,0,0,1
UP15BV1871,0.005649717514124,0.088235294117647,0.022727272727273,0,0.111111111111111,0.04,27
DL3CAY0357,0,0,0,0,0,0,0
40MSHANT1L,0,0,0,0,0,0,0
DL1RTB1220,0,0,0,0,0,0,0
DL9CU7204,0.023738872403561,0.116666666666667,0.066666666666667,0.047619047619048,0,0,0
DL1CV6854,0.010893246187364,0.1,0.069767441860465,0.024390243902439,0.072289156626506,0,0
DL6CP8531,0.083333333333333,0,0,0,0,0,0
UP16ET1011,0,0,0,0,0,0,1
DL12CK9640,0.042372881355932,0.162162162162162,0.148148148148148,0.121212121212121,0.121212121212121,0.1875,10
DL12CK3037,0.02088772845953,0,0.037735849056604,0.123076923076923,0.083333333333333,0.070175438596491,0.666666666666667
DL2CM8186,0,0,0,0,0,0,0
DL3CCE6823,0.046296296296296,0.145161290322581,0.131147540983607,0,0,0.297297297297297,0.366666666666667
DL8CAK1054,0.051383399209486,0.107142857142857,0.12,0.108108108108108,0.15,0.1,0.142857142857143
DL4CAN9617,0.030075187969925,0.071428571428572,0.129032258064516,0.1,0.090909090909091,0.046511627906977,0.052631578947369
DL9CLS3302,0,0,0,0,0,0,0
DL1RA3742,0,0,0,0,0,0,0
DL1Z6262,0,0,0,0,0,0,0
DL3CAL4328,0,0,0,0,0,0,0
